ID	MosquitoSpecies	Landscape	BloodSource_Species	BloodSource_Class1	BloodSource_Class2	BloodSource_Class3	BloodSource_Class4	BloodSource_Order	Lat_dec	Long_dec	Location	Database	StudyType	Title	Year	Author1	Author2	Author3	Author4	InstAut1	InstAut2	InstAut3	InstAut4
DosSantosSilva2012	Chagasia_fajardi	wild	"Gallus_gallus_domesticus,Homo_sapiens_sapiens,Bos_taurus,Canis_lupus_familiaris,Didelphis_marsupialis,Rattus_rattus,Equus_ferus_caballus"	Aves	Mammalia	NA	NA	NA	-15.4053	-55.835294	"CGNP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_fulvus	wild	"Gallus_gallus_domesticus,Homo_sapiens_sapiens,Bos_taurus,Didelphis_marsupialis,Rattus_rattus,Equus_ferus_caballus"	Aves	Mammalia	NA	NA	NA	-23.361814	-44.844125	"SMSP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_fulvus	wild	"Gallus_gallus_domesticus,Didelphis_marsupialis,Rattus_rattus"	Aves	Mammalia	NA	NA	NA	-15.4053	-55.835294	"CGNP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_scapularis	wild	"Gallus_gallus_domesticus,Equus_ferus_caballus,Bos_taurus,Canis_lupus_familiaris,Homo_sapiens_sapiens"	Aves	Mammalia	NA	NA	NA	-22.488386	-43.001364	"SONP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_scapularis	wild	"Gallus_gallus_domesticus,Rattus_rattus,Canis_lupus_familiaris,Homo_sapiens_sapiens,Didelphis_marsupialis"	Aves	Mammalia	NA	NA	NA	-23.361814	-44.844125	"SMSP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_scapularis	wild	"Gallus_gallus_domesticus,Rattus_rattus,Didelphis_marsupialis,Equus_ferus_caballus,Homo_sapiens_sapiens"	Aves	Mammalia	NA	NA	NA	-25.625431	-54.460722	"INP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_scapularis	wild	"Gallus_gallus_domesticus,Didelphis_marsupialis,Rattus_rattus,Equus_ferus_caballus,Homo_sapiens_sapiens"	Aves	Mammalia	NA	NA	NA	-15.4053	-55.835294	"CGNP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_scapularis	wild	"Gallus_gallus_domesticus,Bos_taurus,Homo_sapiens_sapiens"	Aves	Mammalia	NA	NA	NA	-16.665008	-56.793894	"THP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Psorophoraferox	wild	"Gallus_gallus_domesticus,Homo_sapiens_sapiens,Bos_taurus,Canis_lupus_familiaris,Didelphis_marsupialis,Rattus_rattus,Equus_ferus_caballus"	Aves	Mammalia	NA	NA	NA	-23.361814	-44.844125	"SMSP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Psorophoraferox	wild	"Gallus_gallus_domesticus,Homo_sapiens_sapiens,Bos_taurus,Canis_lupus_familiaris,Rattus_rattus,Equus_ferus_caballus"	Aves	Mammalia	NA	NA	NA	-22.752164	-44.617392	"SBNP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Psorophoraferox	wild	"Gallus_gallus_domesticus,Homo_sapiens_sapiens,Bos_taurus,Canis_lupus_familiaris,Didelphis_marsupialis,Rattus_rattus,Equus_ferus_caballus"	Aves	Mammalia	NA	NA	NA	-25.625431	-54.460722	"INP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Psorophoraferox	wild	"Gallus_gallus_domesticus,Rattus_rattus,Bos_taurus,Equus_ferus_caballus,Homo_sapiens_sapiens,Canis_lupus_familiaris,Didelphis_marsupialis"	Aves	Mammalia	NA	NA	NA	-15.4053	-55.835294	"CGNP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_serratus	wild	"Gallus_gallus_domesticus,Rattus_rattus,Bos_taurus,Canis_lupus_familiaris,Equus_ferus_caballus,Didelphis_marsupialis"	Aves	Mammalia	NA	NA	NA	-23.361814	-44.844125	"SMSP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_serratus	wild	"Gallus_gallus_domesticus,Rattus_rattus,Bos_taurus,Equus_ferus_caballus,Homo_sapiens_sapiens"	Aves	Mammalia	NA	NA	NA	-22.752164	-44.617392	"SBNP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_serratus	wild	"Gallus_gallus_domesticus,Homo_sapiens_sapiens,Bos_taurus,Equus_ferus_caballus,Canis_lupus_familiaris,Rattus_rattus,Didelphis_marsupialis"	Aves	Mammalia	NA	NA	NA	-25.625431	-54.460722	"INP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_terrens	wild	"Gallus_gallus_domesticus,Equus_ferus_caballus,Rattus_rattus"	Aves	Mammalia	NA	NA	NA	-22.488386	-43.001364	"SONP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_terrens	wild	"Gallus_gallus_domesticus,Rattus_rattus,Bos_taurus,Canis_lupus_familiaris"	Aves	Mammalia	NA	NA	NA	-23.361814	-44.844125	"SMSP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Aedes_terrens	wild	"Gallus_gallus_domesticus,Homo_sapiens_sapiens,Didelphis_marsupialis,Rattus_rattus"	Aves	Mammalia	NA	NA	NA	-22.752164	-44.617392	"SBNP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Haemagogus_leucocelaenus	wild	"Gallus_gallus_domesticus,Equus_ferus_caballus,Bos_taurus"	Aves	Mammalia	NA	NA	NA	-22.488386	-43.001364	"SONP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Haemagogus_leucocelaenus	wild	"Gallus_gallus_domesticus,Equus_ferus_caballus,Bos_taurus,Canis_lupus_familiaris,Homo_sapiens_sapiens"	Aves	Mammalia	NA	NA	NA	-25.625431	-54.460722	"INP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Haemagogus_leucocelaenus	wild	"Gallus_gallus_domesticus,Equus_ferus_caballus,Bos_taurus,Canis_lupus_familiaris,Homo_sapiens_sapiens,Rattus_rattus"	Aves	Mammalia	NA	NA	NA	-15.4053	-55.835294	"CGNP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Psorophora_albigenu	wild	"Gallus_gallus_domesticus,Equus_ferus_caballus,Homo_sapiens_sapiens,Bos_taurus,Canis_lupus_familiaris,Rattus_rattus"	Aves	Mammalia	NA	NA	NA	-25.625431	-54.460722	"INP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Psorophora_albigenu	wild	"Gallus_gallus_domesticus,Bos_taurus,Canis_lupus_familiaris,Equus_ferus_caballus,Homo_sapiens_sapiens,Didelphis_marsupialis,Rattus_rattus"	Aves	Mammalia	NA	NA	NA	-15.4053	-55.835294	"CGNP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Psorophora_albigenu	wild	"Gallus_gallus_domesticus,Bos_taurus,Rattus_rattus,Bos_taurus,Equus_ferus_caballus,Homo_sapiens_sapiens"	Aves	Mammalia	NA	NA	NA	-16.665008	-56.793894	"THP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Psorophora_albipes	wild	"Gallus_gallus_domesticus,Rattus_rattus,Bos_taurus,Homo_sapiens_sapiens,Equus_ferus_caballus"	Aves	Mammalia	NA	NA	NA	-23.361814	-44.844125	"SMSP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Psorophora_albipes	wild	Gallus_gallus_domesticus	Aves	NA	NA	NA	NA	-15.4053	-55.835294	"CGNP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Mansonia_titillans	wild	"Gallus_gallus_domesticus,Homo_sapiens_sapiens,Rattus_rattus,Canis_lupus_familiaris,Equus_ferus_caballus,Didelphis_marsupialis"	Aves	Mammalia	NA	NA	NA	-25.625431	-54.460722	"INP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Mansonia_titillans	wild	"Gallus_gallus_domesticus,Homo_sapiens_sapiens,Rattus_rattus,Equus_ferus_caballus"	Aves	Mammalia	NA	NA	NA	-16.665008	-56.793894	"THP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Runchomyia_theobaldi	wild	"Gallus_gallus_domesticus,Didelphis_marsupialis,Bos_taurus,Equus_ferus_caballus,Homo_sapiens_sapiens,Rattus_rattus"	Aves	Mammalia	NA	NA	NA	-22.488386	-43.001364	"SONP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Runchomyia_theobaldi	wild	"Gallus_gallus_domesticus,Rattus_rattus,Bos_taurus,Canis_lupus_familiaris,Homo_sapiens_sapiens,Didelphis_marsupialis,Equus_ferus_caballus"	Aves	Mammalia	NA	NA	NA	-22.752164	-44.617392	"SBNP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Trichoprosopon_digitatum	wild	"Gallus_gallus_domesticus,Homo_sapiens_sapiens,Equus_ferus_caballus,Rattus_rattus,Didelphis_marsupialis"	Aves	Mammalia	NA	NA	NA	-22.488386	-43.001364	"SONP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
DosSantosSilva2012	Trichoprosopon_digitatum	wild	Gallus_gallus_domesticus	Aves	NA	NA	NA	NA	-25.625431	-54.460722	"INP,Brasil"	Scopus	article	Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas	2012	DosSantosSilva	Alencar	Costa	Seixas-Lorosa	Instituto_Oswaldo_Cruz_FIOCRUZUniversidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ	Universidade_Federal_do_Rio_de_Janeiro	Instituto_Oswaldo_Cruz_FIOCRUZ
Tuten2012	Aedes_albopictus	urban	"Didelphis_virginiana,Homo_sapiens_sapiens"	Mammalia	NA	NA	NA	NA	34.847718	-82.385616	"Greenville_Zoo,South_Carolina,USA"	Scopus	article	Blood-feeding_ecology_of_mosquitoes_in_zoos	2012	Tuten	Bridges	Paul	Adler	Clemson_University	Clemson_University	Clemson_University	Clemson_University
Tuten2012	Aedes_albopictus	urban	"Cardinalis_cardinalis,Poecile_carolinensis,Zenaida_macroura"	Aves	NA	NA	NA	NA	34.009656	-81.073038	"Riverbanks_Zoo,South_Carolina,USA"	Scopus	article	Blood-feeding_ecology_of_mosquitoes_in_zoos	2012	Tuten	Bridges	Paul	Adler	Clemson_University	Clemson_University	Clemson_University	Clemson_University
Tuten2012	Aedes_triseriatus	urban	"Struthio_camelus,Ursus_arctos"	Aves	Mammalia	NA	NA	NA	34.009656	-81.073038	"Riverbanks_Zoo,South_Carolina,USA"	Scopus	article	Blood-feeding_ecology_of_mosquitoes_in_zoos	2012	Tuten	Bridges	Paul	Adler	Clemson_University	Clemson_University	Clemson_University	Clemson_University
Tuten2012	Anopheles_punctipennis	urban	"Piranga_rubra,Struthio_camelus,Bos_taurus,Crocuta_crocuta,Equus_ferus_caballus,Homo_sapiens_sapiens"	Aves	Mammalia	NA	NA	NA	34.009656	-81.073038	"Riverbanks_Zoo,South_Carolina,USA"	Scopus	article	Blood-feeding_ecology_of_mosquitoes_in_zoos	2012	Tuten	Bridges	Paul	Adler	Clemson_University	Clemson_University	Clemson_University	Clemson_University
Tuten2012	Anopheles_punctipennis	urban	Capra_hircus	Mammalia	NA	NA	NA	NA	34.847718	-82.385616	"Greenville_Zoo,South_Carolina,USA"	Scopus	article	Blood-feeding_ecology_of_mosquitoes_in_zoos	2012	Tuten	Bridges	Paul	Adler	Clemson_University	Clemson_University	Clemson_University	Clemson_University
Tuten2012	Anopheles_quadrimaculatus	urban	"Struthio_camelus,Ursus_arctos"	Aves	Mammalia	NA	NA	NA	34.009656	-81.073038	"Riverbanks_Zoo,South_Carolina,USA"	Scopus	article	Blood-feeding_ecology_of_mosquitoes_in_zoos	2012	Tuten	Bridges	Paul	Adler	Clemson_University	Clemson_University	Clemson_University	Clemson_University
Tuten2012	Culex_erraticus	urban	"Balearica_regulorum,Cardinalis_cardinalis,Dumetella_carolinensis,Poecile_carolinensis,Phoenicopterus_ruber,Ramphastos_sulfuratus,Struthio_camelus,Sturnus_vulgaris,Zenaida_macroura,Equus_ferus_caballus,Homo_sapiens_sapiens,Procyon_lotor,Lemur_catta,Chelonoidis_nigra"	Reptilia	Mammalia	Aves	NA	NA	34.009656	-81.073038	"Riverbanks_Zoo,South_Carolina,USA"	Scopus	article	Blood-feeding_ecology_of_mosquitoes_in_zoos	2012	Tuten	Bridges	Paul	Adler	Clemson_University	Clemson_University	Clemson_University	Clemson_University
Tuten2012	Culex_pipiens	urban	"Rhyticeros_undulatus,Cardinalis_cardinalis,Baeolophus_bicolor,Poecile_carolinensis,Homo_sapiens_sapiens,Lemur_catta,Symphalangus_syndactylus"	Aves	Mammalia	NA	NA	NA	34.847718	-82.385616	"Greenville_Zoo,South_Carolina,USA"	Scopus	article	Blood-feeding_ecology_of_mosquitoes_in_zoos	2012	Tuten	Bridges	Paul	Adler	Clemson_University	Clemson_University	Clemson_University	Clemson_University
Tuten2012	Culex_pipiens	urban	"Cardinalis_cardinalis,Dendroica_dominica,Dumetella_carolinensis,Phoenicopterus_ruber,Ramphastos_toco,Struthio_camelus,Thryothorus_ludovicianus,Tockus_erythrorhynchus,Zenaida_macroura,Bos_taurus,Crocuta_crocuta,Terrapene_carolina"	Aves	Mammalia	Reptilia	NA	NA	34.009656	-81.073038	"Riverbanks_Zoo,South_Carolina,USA"	Scopus	article	Blood-feeding_ecology_of_mosquitoes_in_zoos	2012	Tuten	Bridges	Paul	Adler	Clemson_University	Clemson_University	Clemson_University	Clemson_University
Tuten2012	Culex_restuans	urban	Cardinalis_cardinalis	Aves	NA	NA	NA	NA	34.009656	-81.073038	"Riverbanks_Zoo,South_Carolina,USA"	Scopus	article	Blood-feeding_ecology_of_mosquitoes_in_zoos	2012	Tuten	Bridges	Paul	Adler	Clemson_University	Clemson_University	Clemson_University	Clemson_University
Tuten2012	Culex_territans	urban	Hyla_cinerea	Amphibia	NA	NA	NA	NA	34.009656	-81.073038	"Riverbanks_Zoo,South_Carolina,USA"	Scopus	article	Blood-feeding_ecology_of_mosquitoes_in_zoos	2012	Tuten	Bridges	Paul	Adler	Clemson_University	Clemson_University	Clemson_University	Clemson_University
Greenberg2013	Aedes_vexans	urban	"Anser_anser,Anas_platylyrhynchos,Cairina_moschata,Dromaius_novaehollandiae,Turdus_migratorius,Ailurus_fulgens,Alopex_lagopus,Bos_taurus,Bubalis_bubalis,Camelus_bacteranus,Camelus_dromedarius,Canis_latrans,Canis_lupus_familiaris,Capra_hircus,Ceratotherium_simum,Equus_asinius,Equus_ferus_caballus,Hippopotamus_amphibious,Homo_sapiens_sapiens,Lama_glama,Lama_guanicoe,Lama_pacos,Macropus_rufus,Mephitis_mephitis,Ovis_aries,Panthera_leo,Panthera_tigris,Potamochoerus_porcus,Sylvilagus_audubonii"	Aves	Mammalia	NA	NA	NA	35.077787	-106.66265	"Rio_Grande_Zoo,New_Mexico,USA"	Scopus	article	"Identification_of_blood_meal_sources_in_aedes_vexans_and_culex_quinquefasciatus_in_Bernalillo_County,_New_Mexico"	2013	Greenberg	Lujan	Dimenna	Wearing	University_of_New_Mexico	University_of_New_Mexico	City_of_Albuquerque_Environmental_Health_Department	University_of_New_Mexico
